x,y,service_request_id,service_request_parent_id,sap_notification_number,date_requested,case_age_days,case_record_type,service_name,service_name_detail,date_closed,status,lat,lng,street_address,zipcode,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,referred,iamfloc,floc,public_description,ObjectId
-117.1535522,32.7081218,4917020,,,2024/09/05 21:23:00+00,11,Neighborhood Policing,Encampment,,2024/09/16,Closed,32.7081218,-117.1535522,1235 K St,92101,3,4,Downtown,,Mobile,,SS-000357-PV1,SS-000357-PV1,Blocking sidewalk. Won?t leave. Moved from other part of street and setting up camp here.,43646
-117.0603707,32.76246668,4917028,,,2024/09/05 21:29:00+00,5,Neighborhood Policing,Encampment,,2024/09/10,Closed,32.76246668,-117.0603707,"6394 Stanley Ave, San Diego, CA 92115, USA",92115,9,57,Mid-City:Eastern Area,CLAY NP,Web,,,,"There's now an encampment set up in Clay Park with about two tents and large piles of belongings. One woman is in a wheelchair and likely needs medical assistance. The other woman owns 8 dogs. The dogs roam free in the park like cattle in a field. They are not vicious, but they often approach kids walking too and from school and the children get scared. Sometimes they are corralled into the basketball court, preventing people from playing basketball. The dogs' waste is not picked up. These dogs are definitely in need of help, and probably their owner as well. The encampment is set up in the southern part of the park between the two fences.",43647
-116.9441124,32.55803576,4917039,,,2024/09/05 21:38:00+00,56,Neighborhood Policing,Encampment,,2024/10/31,Closed,32.55803576,-116.9441124,2222 Otay Center Ct,92154,8,26,Otay Mesa,,Mobile,,SS-020754-PV1,SS-020754-PV1,By otay center ct theres is a lot of cars throwing trash and doing macanic jobs as well leaving in there truck,43648
-117.1646098,32.72304169,4917041,4912347,,2024/09/05 21:38:00+00,5,Neighborhood Policing,Encampment,,2024/09/10,Referred,32.72304169,-117.1646098,1666 First Ave,92101,3,4,Downtown,,Mobile,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,SS-011579-PV1,SS-011579-PV1,There is a large homeless encampment next to the front street exit off I5 south has been growing larger for months. This is the view from the corner of front st. and west cedar st. facing north,43649
-117.1572487,32.71372815,4917045,4896296,,2024/09/05 21:42:00+00,4,Neighborhood Policing,Encampment,,2024/09/09,Closed,32.71372815,-117.1572487,815 E St,92101,3,4,Downtown,,Mobile,,SS-010717-PV1,SS-010717-PV1,Trash everywhere and camping on the street,43650
-117.1574167,32.71441333,4917052,,,2024/09/05 21:48:00+00,4,Neighborhood Policing,Encampment,,2024/09/09,Closed,32.71441333,-117.1574167,827?899 Eighth Ave,92101,3,4,Downtown,,Mobile,,SS-000269-SO1,SS-000269,"Homeless camp, urine, dog,",43651
-117.1490337,32.70768111,4917053,,,2024/09/05 21:51:00+00,25,Neighborhood Policing,Encampment,,2024/09/30,Closed,32.70768111,-117.1490337,205 16th St,92101,3,4,Downtown,,Mobile,,,,Homeless / Drinking / Drugs/ child present,43652
-117.1549566,32.71479451,4917061,4915909,,2024/09/05 21:58:00+00,25,Neighborhood Policing,Encampment,,2024/09/30,Closed,32.71479451,-117.1549566,1030 E St,92101,3,4,Downtown,,Mobile,,SS-009655-PV1,SS-009655-PV1,Camping,43653
-117.1550528,32.7164,4917066,4916823,,2024/09/05 22:02:00+00,13,Neighborhood Policing,Encampment,,2024/09/18,Closed,32.7164,-117.1550528,1050 11th Ave,92101,3,4,Downtown,,Mobile,,SS-000333-PV1,SS-000333-PV1,I?m reporting a few individuals on 11th between C and Broadway west side Blocking sidewalk access,43654
-117.1548394,32.71652476,4917068,,,2024/09/05 22:04:00+00,13,Neighborhood Policing,Encampment,,2024/09/18,Closed,32.71652476,-117.1548394,1150 11th Ave,92101,3,4,Downtown,,Mobile,,SS-000333-PV1,SS-000333-PV1,I?m reporting a few individuals on 11th between C and Broadway west side Blocking sidewalk access,43655
-117.1537471,32.71490864,4917072,,,2024/09/05 22:12:00+00,34,Neighborhood Policing,Encampment,,2024/10/09,Closed,32.71490864,-117.1537471,901 Park Blvd,92101,3,4,Downtown,,Mobile,,SS-000348-PV1,SS-000348-PV1,Please get these homeless people off our streets. The male and female are fighting physically and verbally. This is against the law. Please relocate them.,43656
-117.0691445,32.579595,4917087,,,2024/09/05 22:20:00+00,9,Neighborhood Policing,Encampment,,2024/09/14,Closed,32.579595,-117.0691445,3020 Coronado Ave,92154,8,25,Otay Mesa-Nestor,MONTGOMERY-WALLER CP,Mobile,,,,Homeless people Camping out at this Park Across the Street from Montgomery High Schhol,43657
-117.1028592,32.7491939,4917095,4907114,,2024/09/05 22:25:00+00,37,Neighborhood Policing,Encampment,,2024/10/12,Closed,32.7491939,-117.1028592,"3875 Van Dyke Ave, San Diego, CA 92105, USA",92105,9,56,Mid-City:City Heights,,Web,,SS-035244-PV1,SA-002507-PV1,"There is a homeless woman that has been camped out in front of our property for the past 4 months. She blocks the walkway of the side walk from anyone walking by/ wheel chairs driving by. She creates a mess allover the sidewalk, that I have to go clean. I cannot get any of my vacant units rented because they are scared off by the homeless encampment. There is an LOA on file, there is no reason she should be here this long without the police/ city doing something. She defecates and urinates on the street. She performs inappropriate sex acts on men in her little make shift tent. THIS IS UNACCEPTABLE. There are children that live at this building and see this. PLEASE SOMEBODY-ANYBODY HELP!",43658
-117.1717368,32.834092,4917096,4900239,,2024/09/05 22:26:00+00,26,ESD Complaint/Report,Encampment,,2024/10/01,Referred,32.834092,-117.1717368,"5532 Clairemont Mesa Blvd, San Diego, CA 92117, USA",92117,2,6,Clairemont Mesa,,Web,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,SS-007305-PV1,SS-007305-PV1,Illegal dumping and homeless encampment! Off the 805 ramp onto clairemont mesa. Getting bigger and dumping trash and could be a fire hazard. Will also complete homeless outreach. Items just stacked in pile for days. Illegal dumping.,43659
-117.2071437,32.74937389,4917102,,,2024/09/05 22:31:00+00,11,Neighborhood Policing,Encampment,,2024/09/16,Closed,32.74937389,-117.2071437,3005 Midway Dr,92110,2,14,Midway-Pacific Highway,,Mobile,,SS-011752-PV1,SS-011752-PV1,Homeless encampment and drug use behind Walgreens,43660
-117.156311,32.71797691,4915564,,,2024/09/04 21:59:00+00,19,Neighborhood Policing,Encampment,,2024/09/23,Closed,32.71797691,-117.156311,902 B St,92101,3,4,Downtown,,Mobile,,SS-003295-PV1,SS-003295-PV1,I?m reporting an individual that is refusing to leave the area on 9th and B,43661
-117.1046417,32.71635484,4915575,4881432,,2024/09/04 22:07:00+00,38,Neighborhood Policing,Encampment,,2024/10/12,Closed,32.71635484,-117.1046417,"1036 42nd St, San Diego, CA 92102, USA",92102,9,37,Southeastern San Diego,,Web,,SS-001026-PV1,SS-001026-PV1,trailer parked on 42nd and broadway in mt.hope residential neighborhood. trash all around it. has been parked there for a week. a lot of little kids outside playing and unknown transients in the area.,43662
-117.2354139,32.80150654,4915633,4914742,,2024/09/04 22:54:00+00,10,Neighborhood Policing,Encampment,,2024/09/14,Closed,32.80150654,-117.2354139,4525 Lamont St,92109,1,27,Pacific Beach,,Mobile,,SS-034576-PV1,SA-001828-PV1,Homeless  camping and disturbing the neighbors,43663
-117.1306438,32.69921984,4915640,,,2024/09/04 22:58:00+00,11,Neighborhood Policing,Encampment,,2024/09/15,Closed,32.69921984,-117.1306438,Memorial Community Park,92113,8,37,Southeastern San Diego,MEMORIAL CP,Mobile,,,,Home less are drunk all drugged around our child at the park our kids play baseball there can?t play do to the fact that there?s bunch stuff every where and drunk drugged ppl there,43664
-117.2410744,32.74001447,4915642,,,2024/09/04 23:00:00+00,10,Neighborhood Policing,Encampment,,2024/09/14,Closed,32.74001447,-117.2410744,1850?1874 Santa Barbara St,92107,2,30,Peninsula,,Mobile,,SS-024238-PV1,SS-024238-PV1,Growing encampment RV inhabited with slide out is out blocking sidewalk. Handicap access is blocked,43665
-117.1168002,32.6984037,4915657,,,2024/09/04 23:07:00+00,23,Neighborhood Policing,Encampment,,2024/09/27,Closed,32.6984037,-117.1168002,"S 36th St, San Diego, CA 92113, USA",92113,4,37,Southeastern San Diego,,Web,,SS-029411-PV1,SS-029411-PV1,RV?s parked for months in the street. Always trash around the sidewalk. I personally as well as other parents walk our children to school every morning and we have to pass by those trailers with trash in the sidewalk.Use to be one RV for almost a year or more now there are 3 parked in the same street. Two behind the Mountain View elementary school.  Two more down the same street.,43666
-117.1988596,32.7542615,4915673,,,2024/09/04 23:18:00+00,6,Neighborhood Policing,Encampment,,2024/09/10,Closed,32.7542615,-117.1988596,"2728 Congress St, San Diego, CA 92110, USA",92110,2,24,Old Town San Diego,,Web,,SS-007795-PV1,SS-007795-PV1,Right at the light on the trolley side a woman has been sitting with her 6 large suitcases for at least 5 days. I noticed her first on Friday.  I think she needs assistance bc there is no way she can move anywhere with all that luggage.,43667
-117.1615267,32.76901333,4915675,4912265,,2024/09/04 23:19:00+00,13,ESD Complaint/Report,Encampment,,2024/09/17,Referred,32.76901333,-117.1615267,Cabrillo Freeway,92108,3,19,Mission Valley,,Mobile,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,,,Encampment in lot between 163 and the Doubletree inn,43668
-117.1993717,32.76050091,4915676,4899296,,2024/09/04 23:20:00+00,7,ESD Complaint/Report,Encampment,,2024/09/11,Closed,32.76050091,-117.1993717,"San Diego River Bikeway, San Diego, CA 92110, USA",92110,3,19,Mission Valley,,Web,,,,"""San Diego bike way"" the entire bike lane is covered and surrounded by homeless people. They sleep there and do drugs.",43669
-117.1618262,32.74554279,4915678,4906860,,2024/09/04 23:21:00+00,33,ESD Complaint/Report,Encampment,,2024/10/07,Closed,32.74554279,-117.1618262,3720 Fourth Ave,92103,3,42,Uptown,,Mobile,,SS-000109-PV1,SS-000109-PV1,Homeless encampment on fourth Avenue in Hillcrest on private property,43670
-117.1640268,32.72205798,4915680,4894084,,2024/09/04 23:22:00+00,2,Neighborhood Policing,Encampment,,2024/09/06,Referred,32.72205798,-117.1640268,148 W Cedar St,92101,3,4,Downtown,,Mobile,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,SS-029789-PV1,SS-029789-PV1,disgusting Homeless encampment that is taking over this exit. They are constantly walking in front of us while we?re getting off the exit.  such a dangerous exit experience its growing by the day .please remove asap,43671
-117.0887586,32.7160198,4915692,,,2024/09/04 23:33:00+00,56,Neighborhood Policing,Encampment,,2024/10/30,Closed,32.7160198,-117.0887586,"Gompers Pk, 5424700100, San Diego, CA 92102, USA",92102,4,11,Encanto Neighborhoods,GOMPERS NP,Web,,,,Good afternoon. I'm concern about two RV's  ( white and blue ) that being Gompers Park for a couple weeks. Everything looks ok but we have students waiting for their parents at that park at dismissal time from 4:00pm to 4:30pm.,43672
-117.1582462,32.71402214,4915693,,,2024/09/04 23:33:00+00,5,Neighborhood Policing,Encampment,,2024/09/09,Closed,32.71402214,-117.1582462,726 F St,92101,3,4,Downtown,,Mobile,,SS-000249-PV1,SS-000249-PV1,Camping,43673
-117.1584028,32.71457167,4915742,,,2024/09/05 00:18:00+00,1,Neighborhood Policing,Encampment,,2024/09/05,Closed,32.71457167,-117.1584028,850 Seventh Ave,92101,3,4,Downtown,,Mobile,,SS-000249-PV1,SS-000249-PV1,I?m reporting a few individuals on 7th and E refusing to leave the area,43674
-117.1484472,32.71536796,4915752,4902655,,2024/09/05 00:29:00+00,6,Neighborhood Policing,Encampment,,2024/09/10,Referred,32.71536796,-117.1484472,CA-94 E,92101,3,4,Downtown,,Mobile,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,SS-000429-PV1,SS-000429-PV1,"At the corner of 17th and Broadway, homeless people that were just removed after they shot at my window have began to set up again. They are continuing to leave trash everywhere, dump human waste, leave needles and drug paraphernalia, and display loud and disruptive behavior. As a resident of the artisan apartment building, this is a serious health and safety risk and they need to be removed.",43675
-117.1470543,32.70845296,4915756,,,2024/09/05 00:35:00+00,2,Neighborhood Policing,Encampment,,2024/09/06,Referred,32.70845296,-117.1470543,318 19th St,92102,8,37,Southeastern San Diego,,Mobile,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,SS-000452-PV1,SS-000452-PV1,Homeless encampment in I-5 right of way. Damage to earthwork,43676
-117.1493552,32.7082351,4915769,,,2024/09/05 00:51:00+00,23,Neighborhood Policing,Encampment,,2024/09/27,Closed,32.7082351,-117.1493552,263 16th St,92101,3,4,Downtown,,Mobile,,SS-000424-PV1,SS-000424-PV1,"Drug use, encampment blocking sidewalk",43677
-117.158915,32.72391736,4915776,4890108,,2024/09/05 01:00:00+00,2,Neighborhood Policing,Encampment,,2024/09/06,Referred,32.72391736,-117.158915,1780?1798 Sixth Ave,92101,3,1,Balboa Park,,Mobile,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,,,Illegal encampment.,43678
-117.1600797,32.72256667,4915778,4915549,,2024/09/05 01:01:00+00,20,Neighborhood Policing,Encampment,,2024/09/24,Referred,32.72256667,-117.1600797,1611 Fifth Ave,92101,3,4,Downtown,,Mobile,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,SS-000191-PV1,SS-000191-PV1,Dangerous encampment with a grill and fire. This can easily catch fire.,43679
-117.2485419,32.74459074,4915785,,,2024/09/05 01:06:00+00,20,Neighborhood Policing,Encampment,,2024/09/24,Closed,32.74459074,-117.2485419,4840 Niagara Ave,,2,23,Ocean Beach,,Mobile,,,,Living in a camper on the street,43680
-117.1484475,32.71632325,4915790,,,2024/09/05 01:10:00+00,20,Neighborhood Policing,Encampment,,2024/09/24,Referred,32.71632325,-117.1484475,"1046 17th St, San Diego, CA 92101, USA",,3,4,Downtown,,Web,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,,,An entire city of homeless tents has taken over the embankment as you go onto the 5 south at 17th St. and C St. There is trash everywhere and tents everywhere. Get these people out of this area. It is disgusting and illegal to camp there.,43681
-117.1257039,32.75509465,4915796,4899098,,2024/09/05 01:15:00+00,8,ESD Complaint/Report,Encampment,,2024/09/12,Closed,32.75509465,-117.1257039,3155 El Cajon Blvd,92104,3,28,North Park,,Mobile,,SS-010035-PV1,SS-010035-PV1,Homeless encampment resets and urine everywhere,43682
-117.1375727,32.77424972,4915800,4904067,,2024/09/05 01:18:00+00,21,ESD Complaint/Report,Encampment,,2024/09/25,Closed,32.77424972,-117.1375727,"San Diego River Trl, San Diego, CA 92108, USA",92108,3,19,Mission Valley,,Web,,,,There is a homeless encampment that has increased in size and traffic over the last 2 weeks. They have tents and tarps setup along the riverbed and utilize the trolley sidewalk between our building and the tracks to access this area. They are trying to enter our building and utilize the restrooms and approaching out tenants. This is making the area unsafe and our tenants no longer feel comfortable using this public pathway. They have witnessed multiple drug exchanges and violence.,43683
-117.0812685,32.74901219,4915806,,,2024/09/05 01:22:00+00,50,Neighborhood Policing,Encampment,,2024/10/24,Closed,32.74901219,-117.0812685,5303 University Ave,92105,9,56,Mid-City:City Heights,,Mobile,,SS-027168-PV1,SS-027168-PV1,Encampment. 2 rvs next to each other and trash dumped right on front.,43684
-117.0836526,32.74998747,4915811,4912298,,2024/09/05 01:23:00+00,6,Neighborhood Policing,Encampment,,2024/09/10,Closed,32.74998747,-117.0836526,4042 52nd St,92105,9,56,Mid-City:City Heights,,Mobile,,SS-001239-PV1,SS-001239-PV1,Encampment. Have all their trash along sidewalk,43685
-117.1077025,32.75871217,4915819,,,2024/09/05 01:35:00+00,1,ESD Complaint/Report,Encampment,,2024/09/05,Closed,32.75871217,-117.1077025,4067 Monroe Ave,,9,58,Mid-City:Kensington-Talmadge,,Mobile,,,,Shopping cart and trash dumped in alley,43686
-117.1537202,32.71172989,4915826,,,2024/09/05 01:43:00+00,26,Neighborhood Policing,Encampment,,2024/09/30,Closed,32.71172989,-117.1537202,1208 Market St,92101,3,4,Downtown,,Mobile,,SS-000351-PV1,SS-000351-PV1,Homeless outreach,43687
-117.0105811,32.79925876,4915828,,,2024/09/05 01:44:00+00,9,Neighborhood Policing,Encampment,,2024/09/13,Closed,32.79925876,-117.0105811,8701?8737 Lake Ashmere,92119,7,20,Navajo,,Mobile,,,,Parking,43688
-117.1604836,32.82021767,4915833,,,2024/09/05 01:49:00+00,6,Neighborhood Policing,Encampment,,2024/09/10,Closed,32.82021767,-117.1604836,"4299 Kirkcaldy Dr, San Diego, CA 92111, USA",92111,6,50,Kearny Mesa,,Web,,SS-030245-PV1,SS-030245-PV1,Homeless living in bushes,43689
-117.1484646,32.71591536,4915838,,,2024/09/05 01:53:00+00,20,Neighborhood Policing,Encampment,,2024/09/24,Referred,32.71591536,-117.1484646,1001?1033 17th St,92101,3,4,Downtown,,Mobile,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,SS-000428-PV1,SS-000428-PV1,Homeless Encampment,43690
